Mewat,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,402.0,557.0,248.0,129.0,110.0,91.0,84.0,50.0,46.0,32.0,15.0,19.0,12.0,16.0,11.0,9.0,3.0,7.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
Gurgaon,86,28.0,11.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,85.0,96.0,119.0,111.0,135.0,120.0,104.0,65.0,63.0,49.0,48.0,44.0,43.0,30.0,34.0,18.0,24.0,20.0,14.0,20.0,13.0,17.0,13.0,10.0,10.0,8.0,13.0,4.0,10.0,5.0,11.0,8.0,12.0,8.0,12.0,3.0,8.0,2.0,5.0,9.0,7.0,5.0,5.0,4.0,6.0,5.0,5.0,3.0,2.0,6.0,4.0,7.0,3.0,6.0,10.0,11.0,38.0,0
South,98,71.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,7.0,3.0,2.0,2.0,0.0,5.0,2.0,1.0,1.0,4.0,1.0,7.0,4.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,7.0,9.0,10.0,17.0,97.0,0
New Delhi,94,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0
South West,97,108.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,5.0,4.0,10.0,9.0,6.0,7.0,12.0,9.0,9.0,16.0,15.0,7.0,7.0,4.0,4.0,6.0,8.0,6.0,3.0,7.0,6.0,7.0,4.0,5.0,3.0,4.0,7.0,4.0,4.0,1.0,2.0,4.0,5.0,6.0,8.0,7.0,5.0,5.0,7.0,8.0,2.0,10.0,6.0,5.0,6.0,12.0,28.0,128.0,0
Central,95,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0
East,93,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0
North East,92,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,4.0,26.0,0
North,91,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,31.0,0
West,96,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,3.0,49.0,11.0,0
Jhajjar,83,0,0,0,0,0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,244.0,535.0,606.0,405.0,210.0,133.0,78.0,60.0,71.0,26.0,31.0,19.0,15.0,13.0,7.0,7.0,6.0,7.0,5.0,5.0,1.0,6.0,2.0,6.0,5.0,1.0,2.0,1.0,0.0,2.0,0.0,4.0,6.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,0,0,0,0,0,0,0
Alwar,104,0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,6.0,7.0,42.0,115.0,1.0,0.0,0.0,1780.0,0.0,0.0,1.0,2426.0,3435.0,1245.0,560.0,270.0,197.0,122.0,98.0,62.0,58.0,52.0,55.0,39.0,38.0,19.0,27.0,21.0,15.0,8.0,19.0,9.0,12.0,9.0,13.0,13.0,10.0,6.0,8.0,7.0,5.0,8.0,5.0,1.0,7.0,3.0,6.0,2.0,5.0,3.0,2.0,4.0,0.0,0.0,2.0,5.0,2.0,4.0,3.0,1.0,0.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,5.0,3.0,3.0,0
Rewari,85,0,0,0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,138.0,296.0,433.0,310.0,188.0,109.0,85.0,74.0,39.0,34.0,33.0,17.0,8.0,9.0,7.0,13.0,13.0,8.0,7.0,6.0,5.0,5.0,8.0,8.0,7.0,8.0,2.0,7.0,6.0,4.0,6.0,10.0,4.0,5.0,2.0,4.0,4.0,7.0,4.0,3.0,5.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
Rohtak,82,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,273.0,438.0,522.0,298.0,205.0,117.0,71.0,53.0,39.0,28.0,17.0,19.0,14.0,8.0,15.0,9.0,4.0,12.0,6.0,8.0,7.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,3.0,0.0,5.0,0.0,3.0,3.0,0.0,2.0,5.0,3.0,2.0,3.0,1.0,6.0,1.0,0,0
Bhiwani,81,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,422.0,1682.0,938.0,1241.0,732.0,418.0,89.0,129.0,101.0,60.0,50.0,35.0,34.0,23.0,16.0,15.0,10.0,14.0,5.0,7.0,6.0,7.0,4.0,5.0,6.0,2.0,1.0,0.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,1.0,4.0,6.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,6.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,0,0,0
Jind,77,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,87.0,448.0,716.0,622.0,462.0,368.0,294.0,157.0,100.0,54.0,41.0,36.0,30.0,9.0,13.0,18.0,17.0,8.0,10.0,5.0,7.0,6.0,9.0,10.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,10.0,2.0,5.0,4.0,1.0,3.0,4.0,2.0,4.0,0.0,3.0,1.0,4.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0,0,0,0
Panipat,75,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,40.0,55.0,74.0,132.0,179.0,148.0,160.0,164.0,102.0,60.0,40.0,36.0,35.0,24.0,23.0,26.0,26.0,17.0,26.0,16.0,12.0,10.0,16.0,12.0,9.0,6.0,6.0,8.0,11.0,5.0,6.0,7.0,4.0,4.0,5.0,4.0,3.0,6.0,2.0,7.0,4.0,8.0,4.0,2.0,1.0,7.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,8.0,3.0,12.0,8.0,0
Karnal,74,0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,57.0,147.0,240.0,312.0,394.0,409.0,348.0,310.0,232.0,157.0,128.0,99.0,71.0,55.0,57.0,55.0,38.0,42.0,38.0,39.0,24.0,31.0,24.0,14.0,18.0,18.0,11.0,7.0,10.0,7.0,10.0,10.0,7.0,7.0,7.0,6.0,5.0,5.0,9.0,4.0,6.0,5.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,0,0
Kaithal,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,130.0,305.0,348.0,426.0,536.0,419.0,248.0,159.0,109.0,63.0,49.0,30.0,33.0,24.0,21.0,11.0,17.0,12.0,11.0,8.0,6.0,7.0,6.0,4.0,5.0,8.0,1.0,4.0,3.0,6.0,2.0,4.0,4.0,2.0,8.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0,0
Kurukshetra,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,18.0,62.0,177.0,244.0,326.0,272.0,228.0,169.0,114.0,80.0,42.0,38.0,33.0,24.0,24.0,22.0,25.0,23.0,8.0,8.0,7.0,13.0,16.0,8.0,11.0,5.0,6.0,9.0,6.0,2.0,3.0,6.0,7.0,13.0,8.0,3.0,3.0,6.0,2.0,4.0,2.0,3.0,4.0,6.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,0,0,0
Patiala,48,11.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,174.0,651.0,1013.0,694.0,453.0,342.0,228.0,138.0,106.0,74.0,51.0,46.0,26.0,29.0,23.0,26.0,23.0,20.0,16.0,14.0,13.0,16.0,11.0,18.0,19.0,16.0,9.0,12.0,13.0,3.0,10.0,6.0,12.0,5.0,6.0,5.0,3.0,7.0,6.0,7.0,8.0,4.0,4.0,5.0,2.0,4.0,4.0,10.0,3.0,4.0,5.0,2.0,2.0,5.0,6.0,3.0,6.0,0
Ambala,70,0,0,0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,45.0,82.0,207.0,245.0,254.0,250.0,216.0,166.0,134.0,63.0,31.0,32.0,27.0,19.0,20.0,21.0,11.0,14.0,4.0,9.0,11.0,8.0,5.0,6.0,8.0,4.0,1.0,5.0,5.0,3.0,3.0,5.0,4.0,2.0,6.0,1.0,8.0,2.0,4.0,5.0,1.0,5.0,2.0,6.0,1.0,5.0,3.0,6.0,4.0,4.0,6.0,3.0,5.0,8.0,7.0,8.0,5.0,0,0
Yamunanagar,71,0,4.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,8.0,24.0,10.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,134.0,16.0,171.0,229.0,182.0,203.0,230.0,262.0,142.0,95.0,78.0,73.0,42.0,38.0,33.0,19.0,11.0,7.0,6.0,12.0,2.0,8.0,6.0,7.0,3.0,2.0,2.0,2.0,7.0,1.0,4.0,3.0,2.0,3.0,5.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,1.0,3.0,1.0,2.0,3.0,2.0,6.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,0,0
Panchkula,69,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,5.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,5.0,0.0,7.0,10.0,6.0,15.0,34.0,66.0,21.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,9.0,66.0,51.0,50.0,57.0,66.0,58.0,41.0,37.0,20.0,15.0,11.0,8.0,8.0,14.0,6.0,18.0,2.0,7.0,4.0,6.0,4.0,5.0,4.0,5.0,6.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,6.0,6.0,0
Sahibzada Ajit Singh Nagar,52,8.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,3.0,7.0,13.0,17.0,33.0,13.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2.0,11.0,11.0,18.0,57.0,155.0,173.0,151.0,111.0,74.0,50.0,42.0,51.0,62.0,4.0,28.0,18.0,27.0,22.0,21.0,36.0,21.0,3.0,13.0,9.0,10.0,13.0,5.0,11.0,14.0,10.0,11.0,17.0,0.0,9.0,9.0,11.0,0.0,4.0,3.0,5.0,2.0,7.0,1.0,2.0,3.0,1.0,2.0,5.0,0.0,2.0,1.0,2.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0
Chandigarh,55,39.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,0.0,2.0,2.0,4.0,5.0,7.0,7.0,15.0,41.0,0
Fatehgarh Sahib,40,0,0,0,0,0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,716.0,274.0,19.0,136.0,54.0,63.0,22.0,4.0,21.0,20.0,17.0,21.0,20.0,2.0,12.0,11.0,10.0,8.0,6.0,5.0,2.0,6.0,3.0,1.0,5.0,4.0,4.0,4.0,0.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0
