Nalbari,323,907.0,0.0,369.0,37.0,12.0,8.0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrang,325,1665.0,0.0,332.0,29.0,26.0,23.0,5.0,2.0,3.0,4.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0
Udalguri,326,1821.0,0.0,691.0,133.0,19.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leh (ladakh),3,113113.0,0.0,61.0,50.0,17.0,10.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Not Available,0,114961.0,1.0,4455.0,1147.0,1052.0,506.0,209.0,136.0,120.0,72.0,33.0,33.0,28.0,18.0,10.0,11.0,12.0,8.0,6.0,11.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,0,0,0
Punch,5,2718.0,0.0,439.0,162.0,23.0,6.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kupwara,1,2819.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baramula,8,2068.0,0.0,221.0,104.0,42.0,20.0,12.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,5.0,3.0,1.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Bandipore,9,3231.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,11,1508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srinagar,10,1047.0,0.0,150.0,102.0,45.0,38.0,23.0,11.0,13.0,8.0,9.0,6.0,11.0,8.0,5.0,3.0,8.0,5.0,6.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
Badgam,2,1466.0,0.0,101.0,81.0,41.0,29.0,27.0,20.0,20.0,5.0,5.0,3.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulwama,12,652.0,0.0,148.0,54.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shupiyan,13,756.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajouri,6,2319.0,0.0,239.0,69.0,24.0,17.0,8.0,6.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
