Uttar Bastar Kanker,413,8457.0,0
Chandrapur,509,13340.0,144.0
Adilabad,532,18375.0,79.0
Narayanpur,415,5297.0,0
Bijapur,417,10797.0,0
Bastar,414,12752.0,6.0
Koraput,398,10585.0,26.0
Dakshin Bastar Dantewada,416,10716.0,0
Malkangiri,399,7047.0,0
Visakhapatnam,544,12760.0,235.0
East Godavari,545,12517.0,159.0
Khammam,541,19248.0,82.0
Warangal,540,15490.0,112.0
Karimnagar,534,13531.0,187.0
Krishna,547,10145.0,129.0
Nalgonda,539,17117.0,62.0
Guntur,548,13665.0,94.0
Prakasam,549,21305.0,35.0
West Godavari,546,9373.0,50.0
Yanam,634,45.0,0
Vizianagaram,543,6533.0,25.0
Srikakulam,542,7093.0,16.0
Sri Potti Sriramulu Nellore,550,15470.0,68.0
Y.s.r.,551,17791.0,41.0
Chittoor,554,16523.0,89.0
Thiruvallur,602,3433.0,369.0
Kancheepuram,604,5008.0,370.0
Chennai,603,3.0,74.0
Vellore,605,6045.0,192.0
Tiruvannamalai,606,6827.0,23.0
Viluppuram,607,8173.0,43.0
Puducherry,635,288.0,54.0
Cuddalore,617,3799.0,178.0
Nagappattinam,618,2867.0,80.0
Ariyalur,616,2097.0,13.0
Thanjavur,620,3940.0,98.0
Karaikal,637,165.0,18.0
Thiruvarur,619,2646.0,59.0
Virudunagar,625,5010.0,80.0
Pudukkottai,621,5498.0,17.0
Ramanathapuram,626,4671.0,5.0
Sivaganga,622,4997.0,23.0
Tiruchirappalli,614,4878.0,163.0
Madurai,623,3866.0,128.0
Dindigul,612,6187.0,54.0
Thoothukkudi,627,5300.0,131.0
Tirunelveli,628,7343.0,118.0
Kollam,600,1242.0,28.0
Thiruvananthapuram,601,690.0,42.0
Kanniyakumari,629,1153.0,53.0
Alappuzha,598,1316.0,22.0
Pathanamthitta,599,1459.0,0
Kottayam,597,631.0,23.0
Idukki,596,2892.0,0
Theni,624,2853.0,2.0
Tiruppur,633,5989.0,137.0
Coimbatore,632,4260.0,349.0
Palakkad,593,3739.0,34.0
Thrissur,594,2648.0,35.0
Ernakulam,595,1084.0,271.0
Lakshadweep,587,215.0,0
Dakshina Kannada,575,2061.0,101.0
Udupi,569,2536.0,0
Kasaragod,588,741.0,0
Kannur,589,1082.0,23.0
Mahe,636,12.0,0
Kozhikode,591,701.0,30.0
Kodagu,576,3762.0,0
Chikmagalur,570,7296.0,1.0
Hassan,574,7666.0,20.0
Mysore,577,7363.0,129.0
Tumkur,571,12666.0,50.0
Mandya,573,5878.0,34.0
Wayanad,590,1349.0,0
Chamrajnagar,578,6647.0,0
The Nilgiris,611,2190.0,7.0
Malappuram,592,1936.0,0
Erode,610,6433.0,81.0
Namakkal,609,3459.0,72.0
Salem,608,4930.0,154.0
Karur,613,3353.0,45.0
Perambalur,615,1959.0,0
Dharmapuri,630,4978.0,11.0
Krishnagiri,631,5810.0,57.0
Kolar,581,4700.0,49.0
Bangalore Rural,583,2712.0,48.0
Chikkaballapura,582,4988.0,0
Bangalore,572,1680.0,604.0
Ramanagara,584,4079.0,34.0
Anantapur,553,23075.0,102.0
Chitradurga,566,10129.0,24.0
Davanagere,567,7065.0,50.0
