Karbi Anglong,314,12626.0,0.0,0.0,1.0,448.0,248.0,61.0,33.0,27.0,24.0,17.0,3.0,6.0,6.0,8.0,3.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaon,305,2686.0,0.0,0.0,0.0,913.0,952.0,326.0,124.0,35.0,29.0,19.0,15.0,13.0,12.0,13.0,2.0,9.0,6.0,2.0,7.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marigaon,304,1550.0,0.0,0.0,0.0,221.0,118.0,48.0,14.0,14.0,11.0,8.0,10.0,1.0,4.0,5.0,1.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaintia Hills,299,4505.0,0.0,0.0,0.0,225.0,57.0,50.0,22.0,15.0,5.0,8.0,6.0,2.0,2.0,5.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dima Hasao,315,5961.0,0.0,0.0,0.0,112.0,113.0,51.0,32.0,23.0,10.0,9.0,6.0,8.0,7.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimapur,265,618.0,0.0,0.0,0.0,163.0,91.0,26.0,17.0,12.0,15.0,14.0,7.0,9.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,1.0,7.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peren,271,2134.0,0.0,0.0,0.0,58.0,58.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kohima,270,1688.0,0.0,0.0,0.0,107.0,39.0,18.0,10.0,6.0,5.0,6.0,1.0,5.0,4.0,5.0,1.0,3.0,0.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wokha,264,1953.0,0.0,0.0,0.0,61.0,40.0,21.0,10.0,5.0,2.0,4.0,5.0,4.0,0.0,3.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phek,266,2611.0,0.0,0.0,0.0,38.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
