South 24 Parganas,343,0.951790044216,0.0482099557838
Murshidabad,333,0.991359109549,0.00864089045108
Maldah,332,0.992450388266,0.00754961173425
Dakshin Dinajpur,331,1.0,0.0
Purba Medinipur,345,0.979776163361,0.0202238366385
Ganjam,388,0.996195548792,0.00380445120791
Puri,387,0.993878939016,0.0061210609839
Khordha,386,0.961662276851,0.038337723149
Nayagarh,385,1.0,0.0
Cuttack,381,0.966184558973,0.0338154410267
Dhenkanal,383,0.997134670487,0.00286532951289
Anugul,384,0.974729695751,0.0252703042494
Jajapur,382,0.999723833195,0.00027616680475
Kendujhar,375,0.999616159678,0.000383840322426
Kendrapara,379,1.0,0.0
Jagatsinghapur,380,0.975023126735,0.0249768732655
Baleshwar,377,0.992597162246,0.00740283775447
Bhadrak,378,0.996129032258,0.00387096774194
Mayurbhanj,376,0.997789128612,0.00221087138827
Debagarh,373,1.0,0.0
Sambalpur,372,0.990873533246,0.00912646675359
Jharsuguda,371,0.965037593985,0.034962406015
Bargarh,370,0.997245558463,0.00275444153698
Subarnapur,392,1.0,0.0
Balangir,393,0.998412504579,0.00158749542069
Bauda,391,1.0,0.0
Kandhamal,390,1.0,0.0
Gajapati,389,1.0,0.0
Rayagada,396,0.999232287782,0.000767712217592
Kalahandi,395,0.999592252803,0.000407747196738
Nuapada,394,1.0,0.0
Raipur,410,0.989917801182,0.0100821988184
Nabarangapur,397,1.0,0.0
Mahasamund,411,0.999324894515,0.000675105485232
Janjgir-champa,405,1.0,0.0
Durg,409,0.979389100362,0.0206108996379
Dhamtari,412,0.99762892709,0.00237107291049
Rajnandgaon,408,0.998312989977,0.00168701002282
Gondiya,507,0.996351430239,0.00364856976065
Nagpur,505,0.967497988737,0.0325020112631
Bhandara,506,0.9966873706,0.00331262939959
Garhchiroli,508,0.9999442431,5.57568999164e-05
Uttar Bastar Kanker,413,1.0,0.0
Chandrapur,509,0.988975817923,0.0110241820768
Adilabad,532,0.99586860137,0.00413139862958
Narayanpur,415,1.0,0.0
Bijapur,417,1.0,0.0
Bastar,414,0.998673429575,0.00132657042528
Koraput,398,0.997206183647,0.00279381635314
Dakshin Bastar Dantewada,416,0.999817017383,0.000182982616651
Malkangiri,399,1.0,0.0
Visakhapatnam,544,0.978056426332,0.0219435736677
East Godavari,545,0.987934544906,0.0120654550939
Khammam,541,0.995533901746,0.00446609825416
Warangal,540,0.992878489222,0.00712151077764
Karimnagar,534,0.985470668486,0.0145293315143
Krishna,547,0.986483895706,0.0135161042945
Nalgonda,539,0.996399953548,0.00360004645221
Guntur,548,0.990444029315,0.00955597068544
Prakasam,549,0.998278669458,0.00172133054199
West Godavari,546,0.994730185497,0.00526981450253
Yanam,634,1.0,0.0
Vizianagaram,543,0.996370499419,0.00362950058072
Srikakulam,542,0.997946348351,0.00205365164934
Sri Potti Sriramulu Nellore,550,0.994759439323,0.00524056067685
Y.s.r.,551,0.996501011426,0.00349898857362
Chittoor,554,0.994078947368,0.00592105263158
Thiruvallur,602,0.893861892583,0.106138107417
Kancheepuram,604,0.907631246617,0.0923687533826
Chennai,603,0.0,1.0
Vellore,605,0.973210605852,0.0267893941475
Tiruvannamalai,606,0.996758946658,0.00324105334234
Viluppuram,607,0.994527247322,0.00547275267816
Puducherry,635,0.812324929972,0.187675070028
Cuddalore,617,0.953114382786,0.046885617214
Nagappattinam,618,0.972963839135,0.0270361608652
Ariyalur,616,0.994411006019,0.00558899398108
Thanjavur,620,0.975730559683,0.024269440317
Karaikal,637,0.901639344262,0.0983606557377
Thiruvarur,619,0.978196600148,0.0218033998522
Virudunagar,625,0.982503364738,0.0174966352624
Pudukkottai,621,0.996207332491,0.00379266750948
Ramanathapuram,626,0.998504912431,0.00149508756941
Sivaganga,622,0.995444642503,0.00455535749653
Tiruchirappalli,614,0.969279463787,0.030720536213
Madurai,623,0.9662793347,0.0337206652996
Dindigul,612,0.991963419703,0.00803658029652
Thoothukkudi,627,0.975921196644,0.0240788033564
