East Garo Hills,294,3373.0,1.0,198.0,60.0,20.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Garo Hills,293,3849.0,0.0,223.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhubri,301,2504.0,0.0,359.0,57.0,30.0,13.0,6.0,2.0,2.0,4.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goalpara,302,1824.0,0.0,611.0,80.0,14.0,4.0,5.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bongaigaon,319,755.0,0.0,484.0,80.0,29.0,5.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chirang,320,1824.0,0.0,240.0,64.0,31.0,12.0,9.0,12.0,3.0,6.0,3.0,7.0,5.0,5.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0
Kokrajhar,300,3345.0,0.0,615.0,96.0,36.0,20.0,8.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barpeta,303,2312.0,0.0,488.0,121.0,47.0,17.0,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baksa,324,2855.0,0.0,217.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamrup,321,2384.0,0.0,893.0,266.0,74.0,39.0,26.0,16.0,10.0,2.0,8.0,2.0,5.0,5.0,3.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
Kamrup Metropolitan,322,683.0,0.0,282.0,83.0,48.0,27.0,21.0,15.0,9.0,12.0,11.0,10.0,5.0,6.0,10.0,6.0,8.0,5.0,9.0,4.0,9.0,5.0,2.0,4.0,3.0,6.0,5.0,6.0,4.0,8.0,1.0,0
Nalbari,323,908.0,0.0,359.0,37.0,12.0,8.0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darrang,325,1736.0,0.0,270.0,42.0,23.0,16.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Udalguri,326,1827.0,0.0,644.0,122.0,19.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leh (ladakh),3,113113.0,0.0,61.0,50.0,17.0,10.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Not Available,0,114961.0,0.0,2102.0,2311.0,897.0,462.0,214.0,134.0,120.0,70.0,33.0,33.0,28.0,18.0,10.0,11.0,12.0,8.0,5.0,10.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,0,0,0
Punch,5,2718.0,0.0,358.0,147.0,23.0,6.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kupwara,1,2819.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baramula,8,2068.0,0.0,193.0,79.0,29.0,15.0,8.0,3.0,3.0,1.0,3.0,3.0,0.0,1.0,5.0,3.0,1.0,4.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Bandipore,9,3231.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ganderbal,11,1508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srinagar,10,1047.0,0.0,131.0,97.0,43.0,37.0,20.0,10.0,10.0,8.0,7.0,5.0,9.0,8.0,2.0,3.0,4.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0
Badgam,2,1466.0,0.0,96.0,78.0,39.0,29.0,27.0,20.0,20.0,5.0,5.0,3.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulwama,12,652.0,0.0,135.0,54.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shupiyan,13,756.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajouri,6,2319.0,0.0,188.0,60.0,19.0,16.0,7.0,6.0,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kulgam,15,1840.0,0.0,12.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anantnag,14,4300.0,0.0,52.0,18.0,10.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kargil,4,20911.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kishtwar,18,11854.0,0.0,39.0,32.0,21.0,14.0,13.0,6.0,9.0,6.0,0.0,5.0,2.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lahul & Spiti,25,19089.0,0.0,19.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamba,23,8342.0,0.0,132.0,90.0,24.0,7.0,6.0,6.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangra,24,4657.0,0.0,486.0,594.0,168.0,64.0,34.0,24.0,13.0,12.0,9.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
Kullu,26,6858.0,0.0,204.0,117.0,48.0,38.0,21.0,17.0,10.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kinnaur,34,8650.0,0.0,50.0,28.0,14.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mandi,27,3938.0,0.0,453.0,406.0,114.0,48.0,28.0,12.0,10.0,7.0,13.0,4.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamirpur,28,184.0,0.0,176.0,344.0,71.0,10.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solan,31,382.0,0.0,328.0,361.0,157.0,60.0,42.0,37.0,24.0,24.0,9.0,9.0,6.0,2.0,3.0,6.0,0.0,5.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,0,0,0,0,0,0,0
Bilaspur,30,130.0,0.0,138.0,503.0,98.0,43.0,24.0,9.0,8.0,7.0,6.0,4.0,3.0,5.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Una,29,569.0,0.0,177.0,426.0,201.0,54.0,26.0,20.0,15.0,7.0,11.0,9.0,7.0,4.0,7.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
Rupnagar,51,106.0,0.0,74.0,516.0,453.0,300.0,91.0,47.0,29.0,21.0,27.0,18.0,9.0,13.0,17.0,7.0,14.0,7.0,8.0,4.0,7.0,5.0,4.0,2.0,4.0,2.0,3.0,0,0,0,0,0
Shahid Bhagat Singh Nagar,39,41.0,0.0,71.0,452.0,632.0,298.0,87.0,42.0,33.0,21.0,17.0,5.0,6.0,6.0,2.0,5.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
Shimla,33,5500.0,0.0,539.0,219.0,61.0,22.0,9.0,6.0,4.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0
Sirmaur,32,2812.0,0.0,158.0,111.0,62.0,37.0,15.0,17.0,6.0,4.0,10.0,4.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttarkashi,56,10678.0,0.0,120.0,25.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamoli,57,10200.0,0.0,164.0,34.0,16.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tehri Garhwal,59,3824.0,0.0,447.0,261.0,56.0,36.0,26.0,22.0,8.0,14.0,6.0,5.0,5.0,3.0,3.0,1.0,2.0,2.0,6.0,0.0,4.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0
