Pithoragarh,62,9763.0,0
North,241,5616.0,0
East,244,1237.0,0
Jalpaiguri,328,8083.0,39.0
Koch Bihar,329,4423.0,10.0
Darjiling,327,4139.0,38.0
South,243,959.0,0
West,242,1575.0,0
Kishanganj,210,2515.0,0
Uttar Dinajpur,330,4166.0,17.0
Purnia,211,4181.0,20.0
Katihar,212,3943.0,12.0
Araria,209,3647.0,0
Madhubani,207,4479.0,0
Sitamarhi,206,3040.0,0
Darbhanga,215,2955.0,15.0
Sheohar,205,376.0,0
Vaishali,220,2589.0,6.0
Samastipur,221,3761.0,0
Begusarai,222,2460.0,44.0
Khagaria,223,1926.0,0
Saharsa,214,2186.0,0
Supaul,208,3118.0,0
Madhepura,213,2379.0,0
Bhagalpur,224,3224.0,56.0
Sahibganj,352,2824.0,0
Godda,351,2878.0,0
Banka,225,3986.0,0
Pakur,353,2327.0,0
Dumka,362,4825.0,0
Jamtara,363,2296.0,5.0
Deoghar,350,3099.0,21.0
Jamui,238,3917.0,0
Giridih,349,6397.0,12.0
Munger,226,1835.0,11.0
Lakhisarai,227,1632.0,0
Sheikhpura,228,823.0,0
Nawada,237,3191.0,0
Nalanda,229,3006.0,4.0
Kodarma,348,3224.0,0
Hazaribagh,360,4592.0,7.0
Dhanbad,354,2350.0,365.0
Bokaro,355,3388.0,174.0
Puruliya,340,7901.0,32.0
Ramgarh,361,1665.0,61.0
Khunti,365,3432.0,0
Pashchimi Singhbhum,368,9112.0,0
Saraikela-kharsawan,369,3292.0,60.0
Purbi Singhbhum,357,4381.0,132.0
Pashchim Medinipur,344,11764.0,79.0
Bankura,339,8750.0,71.0
Barddhaman,335,8316.0,621.0
Birbhum,334,5753.0,55.0
Hugli,338,3712.0,273.0
Haora,341,1616.0,213.0
North 24 Parganas,337,6872.0,421.0
Nadia,336,4884.0,101.0
Kolkata,342,0,116.0
South 24 Parganas,343,6673.0,338.0
Murshidabad,333,6769.0,59.0
Maldah,332,4601.0,35.0
Dakshin Dinajpur,331,2802.0,0
Purba Medinipur,345,4990.0,103.0
Ganjam,388,10474.0,40.0
Puri,387,4384.0,27.0
Khordha,386,3286.0,131.0
Nayagarh,385,4839.0,0
Cuttack,381,4743.0,166.0
Dhenkanal,383,5568.0,16.0
Anugul,384,7753.0,201.0
Jajapur,382,3620.0,1.0
Kendujhar,375,10417.0,4.0
Kendrapara,379,3088.0,0
Jagatsinghapur,380,2108.0,54.0
Baleshwar,377,4827.0,36.0
Bhadrak,378,3088.0,12.0
Mayurbhanj,376,13088.0,29.0
Debagarh,373,3524.0,0
Sambalpur,372,8360.0,77.0
Jharsuguda,371,2567.0,93.0
Bargarh,370,7241.0,20.0
Subarnapur,392,2947.0,0
Balangir,393,8176.0,13.0
Bauda,391,3888.0,0
Kandhamal,390,10008.0,0
Gajapati,389,5018.0,0
Rayagada,396,9111.0,7.0
Kalahandi,395,9806.0,4.0
Nuapada,394,4816.0,0
Raipur,410,15415.0,157.0
Nabarangapur,397,6567.0,0
Mahasamund,411,5921.0,4.0
Janjgir-champa,405,4868.0,0
Durg,409,10549.0,222.0
Dhamtari,412,5049.0,12.0
Rajnandgaon,408,10060.0,17.0
Gondiya,507,6827.0,25.0
Nagpur,505,12026.0,404.0
Bhandara,506,4814.0,16.0
Garhchiroli,508,17934.0,1.0
Uttar Bastar Kanker,413,8459.0,0
Chandrapur,509,13905.0,155.0
Adilabad,532,19766.0,82.0
Narayanpur,415,5297.0,0
Bijapur,417,10841.0,0
Bastar,414,12798.0,17.0
Koraput,398,10708.0,30.0
Dakshin Bastar Dantewada,416,10928.0,2.0
Malkangiri,399,7161.0,0
Visakhapatnam,544,13728.0,308.0
East Godavari,545,13101.0,160.0
Khammam,541,19616.0,88.0
Warangal,540,15615.0,112.0
Karimnagar,534,14447.0,213.0
Krishna,547,10291.0,141.0
Nalgonda,539,17160.0,62.0
Guntur,548,13785.0,133.0
Prakasam,549,21458.0,37.0
West Godavari,546,9438.0,50.0
Yanam,634,46.0,0
Vizianagaram,543,6863.0,25.0
Srikakulam,542,7775.0,16.0
Sri Potti Sriramulu Nellore,550,15755.0,83.0
Y.s.r.,551,18227.0,64.0
Chittoor,554,18132.0,108.0
Thiruvallur,602,3495.0,415.0
Kancheepuram,604,5031.0,512.0
Chennai,603,0,153.0
Vellore,605,7084.0,195.0
Tiruvannamalai,606,7381.0,24.0
Viluppuram,607,8541.0,47.0
Puducherry,635,290.0,67.0
Cuddalore,617,4208.0,207.0
Nagappattinam,618,2879.0,80.0
Ariyalur,616,2313.0,13.0
Thanjavur,620,3940.0,98.0
Karaikal,637,165.0,18.0
Thiruvarur,619,2647.0,59.0
