Jammu,21,2063.0,327.0,106.0,82.0
Udhampur,19,2948.0,50.0,15.0,0
Doda,16,2789.0,4.0,0,0
Ramban,17,1503.0,1.0,0,0
Reasi,20,2983.0,33.0,10.0,0
Jaisalmer,114,50274.0,68.0,16.0,10.0
Jodhpur,113,29354.0,277.0,92.0,151.0
Nagaur,112,22734.0,292.0,78.0,29.0
Barmer,115,36665.0,97.0,35.0,18.0
Pali,118,15776.0,143.0,42.0,22.0
Jalor,116,13745.0,64.0,12.0,0
Sirohi,117,6260.0,147.0,32.0,3.0
Udaipur,130,14901.0,155.0,52.0,86.0
Banas Kantha,469,13294.0,112.0,36.0,5.0
Kachchh,468,53141.0,296.0,129.0,102.0
Jamnagar,477,13024.0,381.0,118.0,163.0
Porbandar,478,2630.0,99.0,28.0,23.0
Rajkot,476,13316.0,473.0,171.0,144.0
Junagadh,479,8961.0,461.0,100.0,63.0
Amreli,480,9492.0,305.0,81.0,13.0
Surendranagar,475,13017.0,188.0,65.0,31.0
Bhavnagar,481,9927.0,402.0,118.0,74.0
Ahmadabad,474,9143.0,523.0,150.0,286.0
Patan,470,7101.0,76.0,30.0,0
Mahesana,471,4973.0,465.0,106.0,19.0
Gandhinagar,473,1974.0,530.0,111.0,90.0
Sabar Kantha,472,8969.0,119.0,27.0,7.0
Dungarpur,124,4742.0,48.0,8.0,0
Kheda,483,4841.0,159.0,24.0,17.0
Panch Mahals,484,6354.0,135.0,24.0,6.0
Vadodara,486,8509.0,480.0,100.0,172.0
Anand,482,3405.0,215.0,36.0,23.0
Bharuch,488,5357.0,721.0,302.0,205.0
Narmada,487,3125.0,18.0,0,0
Nandurbar,497,7250.0,58.0,21.0,3.0
Alirajpur,465,4116.0,19.0,2.0,0
Jhabua,464,4317.0,23.0,11.0,0
Dohad,485,4432.0,25.0,12.0,2.0
Banswara,125,5652.0,32.0,18.0,8.0
Ratlam,434,5997.0,79.0,37.0,26.0
Dhar,438,10049.0,162.0,43.0,19.0
Barwani,441,6757.0,47.0,18.0,2.0
West Nimar,440,9793.0,136.0,26.0,3.0
Indore,439,4116.0,299.0,125.0,172.0
East Nimar,466,9192.0,45.0,19.0,15.0
Dewas,437,8335.0,81.0,35.0,33.0
Ujjain,435,7488.0,155.0,48.0,54.0
Sehore,445,7983.0,71.0,28.0,9.0
Shajapur,436,7875.0,118.0,25.0,4.0
Rajgarh,442,7590.0,158.0,26.0,0
Mandsaur,433,7105.0,78.0,19.0,14.0
Pratapgarh,131,5462.0,31.0,2.0,2.0
Jhalawar,129,7892.0,85.0,28.0,4.0
Kota,127,6495.0,311.0,117.0,100.0
Baran,128,8637.0,102.0,22.0,7.0
Chittaurgarh,126,9517.0,183.0,68.0,23.0
Neemuch,432,5182.0,100.0,18.0,13.0
Rajsamand,123,5910.0,225.0,30.0,0
Bhilwara,122,13357.0,96.0,35.0,28.0
Ajmer,119,10563.0,294.0,107.0,114.0
Jaipur,110,13335.0,748.0,180.0,261.0
Tonk,120,9314.0,75.0,25.0,11.0
Dausa,109,4412.0,103.0,26.0,6.0
