Shahdol,460,7243.0
Sidhi,462,6111.0
Rewa,430,8106.0
Kaushambi,174,2623.0
Allahabad,175,6734.0
Sant Ravi Das Nagar(bhadohi),198,1302.0
Mirzapur,199,5809.0
Singrauli,463,7398.0
Koriya,400,8448.0
Anuppur,461,4800.0
Kabeerdham,407,5318.0
Bilaspur,406,10525.0
Korba,404,8322.0
Surguja,401,20002.0
Sonbhadra,200,8690.0
Garhwa,346,5245.0
Jashpur,402,7351.0
Raigarh,403,8927.0
Gumla,366,6796.0
Simdega,367,4784.0
Sundargarh,374,12245.0
Ranchi,364,6271.0
Lohardaga,356,1905.0
Latehar,359,5426.0
Chatra,347,4799.0
Palamu,358,5652.0
Rohtas,234,4972.0
Kaimur (bhabua),233,4309.0
Aurangabad,235,4213.0
Gaya,236,6374.0
Bhojpur,231,3065.0
Arwal,240,858.0
Jehanabad,239,1200.0
Patna,230,4138.0
Buxar,232,2208.0
Ghazipur,195,4376.0
Chandauli,196,3264.0
Varanasi,197,2002.0
Jaunpur,194,5223.0
Pratapgarh,173,4815.0
Azamgarh,191,5547.0
Ambedkar Nagar,178,3018.0
Sultanpur,179,5748.0
Faizabad,177,3572.0
Basti,185,3770.0
Gonda,183,5287.0
Sant Kabir Nagar,186,2088.0
Gorakhpur,188,4388.0
Maharajganj,187,3802.0
Kushinagar,189,3772.0
Deoria,190,3327.0
Mau,192,2199.0
Ballia,193,3895.0
Siwan,218,2889.0
Saran (chhapra),219,3425.0
Muzaffarpur,216,4136.0
Gopalganj,217,2657.0
Purba Champaran,204,5193.0
Pashchim Champaran,203,6876.0
Siddharth Nagar,184,3715.0
Balrampur,182,4370.0
Shrawasti,181,3298.0
Bahraich,180,5701.0
Kheri,153,10196.0
Sitapur,154,7601.0
Bara Banki,176,4962.0
Lucknow,157,3322.0
Hardoi,155,7892.0
Rae Bareli,158,6006.0
Fatehpur,172,5415.0
Unnao,156,5999.0
Kanpur Nagar,164,3751.0
Kanpur Dehat,163,4187.0
Pilibhit,151,4769.0
Bageshwar,63,3073.0
Champawat,65,2206.0
Pithoragarh,62,9763.0
North,241,5616.0
East,244,1237.0
Jalpaiguri,328,8122.0
Koch Bihar,329,4433.0
Darjiling,327,4177.0
South,243,959.0
West,242,1575.0
Kishanganj,210,2515.0
Uttar Dinajpur,330,4183.0
Purnia,211,4201.0
Katihar,212,3955.0
Araria,209,3647.0
Madhubani,207,4479.0
Sitamarhi,206,3040.0
Darbhanga,215,2970.0
Sheohar,205,376.0
Vaishali,220,2595.0
