Nadia,336,0.987290828214,0.0127091717856
Kolkata,342,0.0350877192982,0.964912280702
South 24 Parganas,343,0.97684975034,0.0231502496596
Murshidabad,333,0.992013015826,0.00798698417394
Maldah,332,0.997417840376,0.00258215962441
Dakshin Dinajpur,331,1.0,0.0
Purba Medinipur,345,0.979322927225,0.0206770727752
Ganjam,388,0.99614866166,0.00385133834007
Puri,387,0.99381443299,0.00618556701031
Khordha,386,0.96802679659,0.0319732034105
Nayagarh,385,1.0,0.0
Cuttack,381,0.970220741358,0.0297792586422
Dhenkanal,383,0.997798972854,0.002201027146
Anugul,384,0.974652910457,0.0253470895427
Jajapur,382,0.999716312057,0.000283687943262
Kendujhar,375,0.99960155394,0.000398446060365
Kendrapara,379,1.0,0.0
Jagatsinghapur,380,0.975485661425,0.0245143385754
Baleshwar,377,0.992524916944,0.00747508305648
Bhadrak,378,0.996127783156,0.00387221684414
Mayurbhanj,376,0.997779479326,0.00222052067381
Debagarh,373,1.0,0.0
Sambalpur,372,0.990810359231,0.00918964076859
Jharsuguda,371,0.965277777778,0.0347222222222
Bargarh,370,0.997241759757,0.00275824024273
Subarnapur,392,1.0,0.0
Balangir,393,0.998394467087,0.00160553291342
Bauda,391,1.0,0.0
Kandhamal,390,1.0,0.0
Gajapati,389,1.0,0.0
Rayagada,396,0.999226006192,0.00077399380805
Kalahandi,395,0.999590163934,0.000409836065574
Nuapada,394,1.0,0.0
Raipur,410,0.990043039764,0.0099569602364
Nabarangapur,397,1.0,0.0
Mahasamund,411,0.999324210171,0.000675789829363
Janjgir-champa,405,1.0,0.0
Durg,409,0.980434375585,0.0195656244149
Dhamtari,412,0.997622820919,0.00237717908082
Rajnandgaon,408,0.998309298856,0.00169070114371
Gondiya,507,0.996262520556,0.00373747944386
Nagpur,505,0.968625792812,0.0313742071882
Bhandara,506,0.996568732576,0.0034312674244
Garhchiroli,508,0.999943136586,5.68634140794e-05
Uttar Bastar Kanker,413,1.0,0.0
Chandrapur,509,0.989320676357,0.0106793236428
Adilabad,532,0.995719085293,0.00428091470684
Narayanpur,415,1.0,0.0
Bijapur,417,1.0,0.0
Bastar,414,0.999529706851,0.000470293149396
Koraput,398,0.997549712562,0.00245028743756
Dakshin Bastar Dantewada,416,1.0,0.0
Malkangiri,399,1.0,0.0
Visakhapatnam,544,0.981916121585,0.0180838784148
East Godavari,545,0.987456610918,0.0125433890817
Khammam,541,0.995757889291,0.00424211070874
Warangal,540,0.99282143315,0.0071785668504
Karimnagar,534,0.986368275259,0.0136317247412
Krishna,547,0.987444033483,0.0125559665174
Nalgonda,539,0.99639094243,0.00360905757029
Guntur,548,0.993168108147,0.00683189185261
Prakasam,549,0.998359887535,0.00164011246485
West Godavari,546,0.994693834235,0.00530616576462
Yanam,634,1.0,0.0
Vizianagaram,543,0.996187862153,0.0038121378469
Srikakulam,542,0.997749331833,0.00225066816711
Sri Potti Sriramulu Nellore,550,0.995623632385,0.00437636761488
Y.s.r.,551,0.997700762674,0.00229923732616
Chittoor,554,0.994642427161,0.00535757283891
Thiruvallur,602,0.902945817991,0.0970541820095
Kancheepuram,604,0.931201190033,0.0687988099665
Chennai,603,0.038961038961,0.961038961039
Vellore,605,0.969215969216,0.030784030784
Tiruvannamalai,606,0.996642335766,0.00335766423358
Viluppuram,607,0.99476630964,0.00523369036027
Puducherry,635,0.842105263158,0.157894736842
Cuddalore,617,0.95524264521,0.04475735479
Nagappattinam,618,0.972853749576,0.0271462504242
Ariyalur,616,0.993838862559,0.00616113744076
Thanjavur,620,0.975730559683,0.024269440317
Karaikal,637,0.901639344262,0.0983606557377
Thiruvarur,619,0.978188539741,0.0218114602588
Virudunagar,625,0.984282907662,0.0157170923379
Pudukkottai,621,0.996917497733,0.00308250226655
Ramanathapuram,626,0.998930710009,0.00106928999145
Sivaganga,622,0.995418326693,0.00458167330677
Tiruchirappalli,614,0.967665145804,0.0323348541956
Madurai,623,0.967951927892,0.0320480721082
Dindigul,612,0.991347540458,0.00865245954174
Thoothukkudi,627,0.975879211932,0.0241207880685
Tirunelveli,628,0.98418442568,0.0158155743198
