Amreli,480,302.0,7664.0,1217.0,309.0,167.0,57.0,53.0,28.0,29.0,15.0,18.0,19.0,5.0,6.0,2.0,0
Surendranagar,475,1844.0,9496.0,1470.0,207.0,72.0,51.0,35.0,30.0,20.0,17.0,14.0,14.0,9.0,10.0,6.0,6.0
Bhavnagar,481,501.0,7389.0,1711.0,326.0,178.0,102.0,76.0,46.0,40.0,26.0,31.0,21.0,15.0,16.0,16.0,27.0
Ahmadabad,474,1809.0,5810.0,1092.0,432.0,236.0,99.0,116.0,72.0,54.0,38.0,27.0,31.0,24.0,17.0,33.0,212.0
Patan,470,2986.0,3756.0,277.0,82.0,26.0,21.0,19.0,10.0,14.0,9.0,4.0,3.0,0,0,0,0
Mahesana,471,1.0,2757.0,1787.0,428.0,192.0,135.0,78.0,60.0,46.0,28.0,22.0,10.0,9.0,8.0,2.0,0
Gandhinagar,473,0.0,311.0,934.0,729.0,216.0,163.0,85.0,66.0,38.0,26.0,24.0,23.0,23.0,14.0,22.0,31.0
Sabar Kantha,472,1133.0,6354.0,1262.0,220.0,59.0,28.0,20.0,12.0,13.0,4.0,8.0,2.0,6.0,1.0,0,0
Dungarpur,124,2901.0,1732.0,88.0,21.0,16.0,14.0,9.0,9.0,4.0,2.0,2.0,0,0,0,0,0
Kheda,483,15.0,3473.0,1092.0,261.0,97.0,36.0,15.0,11.0,8.0,8.0,4.0,4.0,6.0,4.0,5.0,2.0
Panch Mahals,484,710.0,5280.0,266.0,98.0,59.0,32.0,27.0,17.0,11.0,3.0,4.0,6.0,2.0,4.0,0,0
