290	0.0421348315	0.5533707865	0.0505617978	0.3539325843	356	12
291	0.0977011494	0.5574712644	0.0574712644	0.2873563218	174	12
292	0.0585585586	0.3828828829	0.045045045	0.5135135135	222	12
293	0.1596480201	0.3934632307	0.333752357	0.1131363922	1591	13
294	0.2336103416	0.4275161588	0.2843951985	0.054478301	1083	12
295	0.2208835341	0.4016064257	0.2463186078	0.1311914324	747	12
296	0.1660682226	0.2513464991	0.4892280072	0.0933572711	1114	13
297	0.0600343053	0.2658662093	0.5214408233	0.1526586621	583	13
298	0.0980592441	0.1950970378	0.3810010215	0.3258426966	979	13
299	0.2015655577	0.2700587084	0.2915851272	0.2367906067	511	13
300	0.0979477612	0.6473880597	0.1082089552	0.1464552239	1072	12
301	0.0676284941	0.7267808837	0.0117222723	0.1938683499	1109	12
302	0.120291616	0.5880923451	0.0972053463	0.1944106926	823	12
303	0.0824858757	0.6621468927	0.0192090395	0.2361581921	885	12
304	0.0600649351	0.7305194805	0.0779220779	0.1314935065	616	12
305	0.1126760563	0.5720992622	0.0409121395	0.2743125419	1491	12
306	0.1258703803	0.4890198179	0.0669523299	0.3181574719	1867	12
307	0.1637130802	0.5510548523	0.1080168776	0.1772151899	1185	12
308	0.1670588235	0.5192156863	0.2454901961	0.0682352941	1275	12
309	0.1306865178	0.300248139	0.1100082713	0.459057072	1209	12
310	0.2179300292	0.2922740525	0.0940233236	0.3957725948	1372	12
311	0.2729234088	0.2610571737	0.0226537217	0.4433656958	927	11
312	0.1269461078	0.3556886228	0.1053892216	0.4119760479	835	12
313	0.1129785247	0.5088702148	0.1055088702	0.2726423903	1071	12
314	0.2330202312	0.5274566474	0.1748554913	0.0646676301	2768	12
315	0.1186440678	0.4759887006	0.2867231638	0.1186440678	708	12
316	0.0986964618	0.4245810056	0.0474860335	0.4292364991	1074	12
317	0.1816283925	0.4311064718	0.0177453027	0.369519833	958	12
318	0.1277777778	0.5527777778	0.0055555556	0.3138888889	360	12
319	0.1341463415	0.5993031359	0.0418118467	0.224738676	574	12
320	0.140625	0.560546875	0.107421875	0.19140625	512	12
321	0.1121323529	0.5266544118	0.0569852941	0.3042279412	1088	12
322	0.0709459459	0.2905405405	0.0405405405	0.597972973	296	14
323	0.1262729124	0.3869653768	0.0183299389	0.4684317719	491	12
324	0.1038011696	0.6447368421	0.0716374269	0.1798245614	684	12
325	0.092495637	0.7068062827	0.0558464223	0.1448516579	573	12
326	0.0944099379	0.6124223602	0.0795031056	0.2136645963	805	12
327	0.1406844106	0.1723700887	0.0088719899	0.6780735108	789	14
328	0.0442176871	0.4977324263	0.0090702948	0.4489795918	882	12
329	0.0306698951	0.7376916868	0.0637610977	0.1678773204	1239	12
330	0.0813581038	0.7226137092	0.0563741192	0.1396540679	1561	12
331	0.0948012232	0.6795107034	0.125382263	0.1003058104	1635	12
332	0.1597667638	0.5807580175	0.0641399417	0.195335277	1715	12
333	0.1159757802	0.6050302748	0.017699115	0.26129483	2147	12
334	0.2431865828	0.5823899371	0.0423480084	0.1320754717	2385	12
335	0.1683919945	0.5162180814	0.0527950311	0.262594893	2898	12
336	0.0338762215	0.6312703583	0.0104234528	0.3244299674	1535	12
337	0.0490236809	0.394682177	0.0016618197	0.5546323224	2407	12
338	0.1023725835	0.473198594	0.0557996485	0.368629174	2276	12
339	0.3345156889	0.4747612551	0.0736698499	0.117053206	3665	12
340	0.49296875	0.313671875	0.043359375	0.15	2560	11
341	0.0824442289	0.1425800194	0.0019398642	0.7730358875	1031	14
342	0	0	0	1	142	14
343	0.271620487	0.2863140218	0.0008396306	0.4412258606	2382	11
344	0.340842442	0.4820047987	0.0891762197	0.0879765396	7502	12
345	0.3868565879	0.4040142441	0.010683069	0.1984460991	3089	11
346	0.7485714286	0.1485714286	0.04	0.0628571429	875	11
347	0.5350500715	0.3161659514	0.0951359084	0.0536480687	1398	11
348	0.4353518822	0.2929623568	0.0589198036	0.2127659574	611	11
349	0.5980842912	0.2279693487	0.0597701149	0.1141762452	2610	11
350	0.4817578773	0.2964344942	0.0758706468	0.1459369818	2412	11
351	0.5878575598	0.2621132516	0.0986573263	0.0513718622	1713	11
352	0.2193732194	0.3532763533	0.2528490028	0.1745014245	1404	12
353	0.282161235	0.3499142367	0.1878216123	0.180102916	1166	12
354	0.4882780922	0.1204527082	0.012934519	0.3783346807	1237	11
355	0.5852981969	0.1705963939	0.0208044383	0.2233009709	721	11
356	0.3786666667	0.3946666667	0.1573333333	0.0693333333	375	11
357	0.5310415598	0.170343766	0.0420728579	0.2565418163	1949	11
358	0.6706349206	0.2250566893	0.0470521542	0.0572562358	1764	11
359	0.6070496084	0.2232375979	0.1109660574	0.0587467363	766	11
360	0.5170499603	0.2799365583	0.0737509913	0.1292624901	1261	11
361	0.2988826816	0.3631284916	0.0810055866	0.2569832402	358	12
362	0.5763837638	0.2295202952	0.1265682657	0.0675276753	2710	11
363	0.6269058296	0.2242152466	0.0735426009	0.0753363229	1115	11
364	0.3076923077	0.344356578	0.1754133717	0.1725377426	1391	11
365	0.2979274611	0.3341968912	0.3264248705	0.0414507772	772	13
366	0.2750775595	0.3908996898	0.3019648397	0.0320579111	967	12
367	0.2884615385	0.4807692308	0.1858974359	0.0448717949	468	12
368	0.3966121495	0.3440420561	0.1442757009	0.1150700935	1712	11
369	0.4737281068	0.2502085071	0.0733944954	0.2026688907	1199	11
370	0.1532846715	0.5831305758	0.1549067315	0.1086780211	1233	12
371	0.1626794258	0.3444976077	0.0598086124	0.4330143541	418	12
372	0.2024078254	0.3559066968	0.1843491347	0.2573363431	1329	12
373	0.3570451436	0.3748290014	0.1559507524	0.1121751026	731	11
374	0.3510005408	0.3747971877	0.0573282856	0.2168739859	1849	11
375	0.2946386946	0.4918414918	0.0741258741	0.1393939394	2145	12
376	0.4557787634	0.3287242369	0.0813983825	0.1340986173	3833	11
377	0.1795609932	0.6581504138	0.0363440086	0.1259445844	2779	12
378	0.3614274867	0.5740318907	0.0045558087	0.059984814	1317	12
379	0.3415468857	0.5667351129	0.0082135524	0.083504449	1461	12
380	0.262745098	0.5858823529	0.0125490196	0.1388235294	1275	12
381	0.215037594	0.520802005	0.0115288221	0.2526315789	1995	12
382	0.3030120482	0.5168674699	0.0090361446	0.1710843373	1660	12
383	0.343887423	0.3711521548	0.0290237467	0.2559366755	1137	11
384	0.370773639	0.3123209169	0.0934097421	0.223495702	1745	11
385	0.3251417769	0.5003150599	0.052299937	0.1222432262	1587	12
386	0.220703125	0.4036458333	0.0247395833	0.3509114583	1536	12
387	0.2121573302	0.6168057211	0.0190703218	0.1519666269	1678	12
388	0.3212568131	0.3988457839	0.0785508176	0.2013465854	3119	12
389	0.2911802853	0.3300907912	0.3190661479	0.0596627756	1542	13
390	0.4182338512	0.3744889616	0.1283728536	0.0789043336	2446	11
391	0.2480211082	0.489885664	0.1767810026	0.0853122252	1137	12
392	0.2349665924	0.5200445434	0.1169265033	0.1280623608	898	12
393	0.3236899563	0.5032751092	0.057860262	0.1151746725	1832	12
394	0.3164005806	0.4891146589	0.1059506531	0.0885341074	689	12
395	0.400921659	0.4225806452	0.0894009217	0.0870967742	2170	11
396	0.4471927758	0.3297997644	0.1605810758	0.062426384	2547	11
397	0.3249176729	0.5323819978	0.0669593853	0.075740944	911	12
398	0.247652002	0.4152249135	0.2283737024	0.1087493821	2023	12
399	0.1590688652	0.4946653734	0.2958292919	0.0504364694	1031	12
400	0.3075933076	0.3127413127	0.1711711712	0.2084942085	777	11
401	0.2538964304	0.477124183	0.1633986928	0.1055806938	1989	12
402	0.1078787879	0.5018181818	0.3236363636	0.0666666667	825	12
403	0.1338289963	0.470260223	0.2670384139	0.1288723668	1614	12
404	0.2336892052	0.3629893238	0.2158956109	0.18742586	843	12
405	0.2201754386	0.4675438596	0.1587719298	0.1535087719	1140	12
406	0.174553102	0.3427970557	0.3065194532	0.1761303891	1902	13
407	0.1064030132	0.2382297552	0.577212806	0.0781544256	1062	13
408	0.1202060675	0.2432741843	0.5254722381	0.11104751	1747	13
409	0.0948090948	0.2548262548	0.4367224367	0.2136422136	2331	13
410	0.2338425382	0.3376419898	0.2569526048	0.1715628672	2553	12
411	0.1668036154	0.4083812654	0.338537387	0.0862777321	1217	13
412	0.0553306343	0.1970310391	0.6437246964	0.1039136302	741	13
413	0.0987012987	0.3264069264	0.4831168831	0.0917748918	1155	13
414	0.2449474535	0.4939369442	0.1527890057	0.1083265966	1237	12
415	0.2270408163	0.3571428571	0.362244898	0.0535714286	392	13
416	0.1311728395	0.2885802469	0.3919753086	0.1882716049	648	13
417	0.3472727273	0.2054545455	0.3981818182	0.0490909091	550	13
